Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:30J71DUQNFEdoRyvzTCguK,ปล่อย,POP PONGKOOL BEST COLLECTION,Pop Pongkool,2014-10-16,279240,58,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,t-pop,thai rock",GMM Music Public Company Limited,0.4,0.511,7,-8.483,1,0.0342,0.00373,0.00242,0.0965,0.315,176.038,4
spotify:track:6SiBuC74Q0YqyBwXDKL7px,ป๊อปปูล่า โหวต,B,Slur,2015-11-01,272189,23,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,thai indie pop,thai indie rock",Smallroom,0.394,0.731,7,-4.483,1,0.0371,0.00426,0.0318,0.347,0.556,136.818,4
spotify:track:3Qeqx1bpA6hsU1cyzRtmOQ,หน้าที่ของความรัก(Mission),หน้าที่ของความรัก(Mission),Pause;เล็ก พงษธร,2019-07-15,421399,38,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop,phleng phuea chiwit,southern thai music,luk thung",ME Records,0.528,0.311,7,-9.806,1,0.0322,0.671,0,0.0961,0.208,159.954,4
spotify:track:6FfMQVzOC46ZL5byOQfUhT,Genesis,Ohms,Deftones,2020-09-25,317281,59,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"nu metal,alternative metal,rap metal,shoegaze,rock",Reprise,0.18,0.861,0,-3.935,0,0.0727,0.0000256,0.425,0.644,0.101,128.165,4
spotify:track:0h6vLT1rLneoc5I4sOxvB1,Ohms,Ohms,Deftones,2020-09-25,250222,61,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"nu metal,alternative metal,rap metal,shoegaze,rock",Reprise,0.112,0.978,4,-2.64,1,0.117,0.000108,0.0241,0.117,0.371,173.097,3
spotify:track:3UsuzLrEZsruaF3LdryT4i,เหนื่อยไหมหัวใจ,PATHFINDER,Retrospect,2017-04-27,279720,44,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop",GMM Music Public Company Limited,0.485,0.94,9,-1.86,0,0.0678,0.0135,0.0000184,0.165,0.358,148.022,4
spotify:track:7Jp2UfbV28v5ml8JyKyA15,เธอผู้หายไป,เธอผู้หายไป,BABANA,2025-06-05,248693,1,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,,BABANA,0.196,0.544,2,-11.41,1,0.0359,0.00463,0,0.0313,0.408,84.131,4
spotify:track:3tYxhPqkioZEV5el3DJxLQ,Youngest Daughter,Jar,Superheaven,2013-04-05,249514,75,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"shoegaze,post-grunge",Run For Cover Records,0.492,0.762,8,-6.813,1,0.0388,0.000551,0.125,0.366,0.413,129.682,4
spotify:track:3ICYxVhwVsp8FYI3IT2dDV,locked club,private music,Deftones,2025-08-22,172385,63,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"nu metal,alternative metal,rap metal,shoegaze,rock",Reprise,0.417,0.898,0,-2.282,1,0.0386,0.00000245,0.509,0.0841,0.113,106.041,4
spotify:track:66ace8nbTVjgHTed107cDn,Bloody Cape,Deftones,Deftones,2003,215626,54,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"nu metal,alternative metal,rap metal,shoegaze,rock",Maverick,0.431,0.947,11,-5.067,1,0.0649,0.0000269,0.794,0.349,0.422,96.243,4
spotify:track:6hwW6r4JXmlHiSIdgLmqwf,ฤดูที่แตกต่าง,Rhythm & Boyd (24 Yrs. After),Boyd Kosiyabong;Nop Ponchamni,2018-01-01,288981,51,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,t-pop,thai rock",The Flying Tomato,0.484,0.615,10,-8.145,1,0.0339,0.295,0,0.342,0.528,175.789,4
spotify:track:35KRSKBp9GNewnCiYoLGwU,เจ้าหญิง (Princess),Boyd Kosiyabong Song Book,Boyd Kosiyabong,1994,302400,41,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,t-pop,thai rock",Bakery Music,0.476,0.623,0,-9.248,1,0.049,0.467,0.00000968,0.0654,0.219,144.22,4
spotify:track:2Cj2IzXDLqVGMfTAV1WXkj,เคียง,Ten To Twelve,Ten To Twelve,2015-12-16,235333,30,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop",Believe Records,0.542,0.748,0,-5.626,1,0.029,0.209,0,0.149,0.694,170.011,4
spotify:track:3WrSuURIdtaffgHBANSyWC,ดินแดนแห่งความรัก,Second Chance,Crescendo,2005-10-14,223293,49,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop",Bakery Music,0.539,0.533,10,-12.414,1,0.0385,0.45,0.00000496,0.152,0.461,142.387,4
spotify:track:6y8O9F2N2wrmzoeqzAAE7Z,สัญญา,Songs From Different Scenes,Boyd Kosiyabong;Burin Bunwisut,2002-01-01,197000,47,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,t-pop,thai rock",The Flying Tomato Music,0.799,0.43,5,-11.85,1,0.0284,0.664,0.0000432,0.0804,0.457,98.542,4
spotify:track:0ElD2rV1G2loMMFs9zdl73,เย็นไว้ก่อน,สัตว์จริง,Tattoo Colour;La Ong Fong,2017-06-23,213480,32,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.568,0.741,9,-3.889,1,0.0353,0.235,0,0.0837,0.759,132.998,4
spotify:track:6nGCZQxuPyeLLMZLt9oIr0,เหมือนโลกจะพัง (Just Realized),เหมือนโลกจะพัง (Just Realized),Dept,2025-07-15,243904,43,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,t-pop,thai indie pop,thai indie rock",Smallroom Bangkok Pop Music Label,0.633,0.647,9,-9.132,1,0.0318,0.515,0.091,0.0925,0.291,136.967,4
spotify:track:4db90A1wSLdfFjh0JXe4NI,ความจริงในใจ,เครสเชนโด้,Crescendo,2004-09-15,244373,47,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop",Bakery Music,0.605,0.808,2,-5.915,1,0.052,0.486,0.00039,0.073,0.921,89.992,4
spotify:track:5kWEorPV6WHYf5htPXONcL,ถ้าฉันเป็นเขา,INDIGO,Indigo,2023-04-01,241303,58,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Move Records,0.544,0.716,11,-5.835,0,0.1,0.57,0.00159,0.198,0.362,155.955,4
spotify:track:7tpYsIixCIxy1Z70rlNnKP,หนึ่งคืน,หนึ่งคืน,atom chanakan,2018-10-05,228500,47,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,t-pop,thai rock",GMM Music Public Company Limited,0.49,0.46,7,-8.86,1,0.0793,0.578,0.0000266,0.33,0.277,67.88,4
spotify:track:5VcLX4KyEAed2BG9FgebZ7,วีนัส,เครสเชนโด้,Crescendo,2004-09-15,280960,31,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop",Bakery Music,0.605,0.817,2,-5.295,0,0.0784,0.679,0.0000442,0.272,0.921,97.242,4
spotify:track:5iXqJk5DSfS5l57s0x8dTV,ไปได้ดี (So Long),LiFE TiME,WANYAi,2022-10-20,256500,60,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,t-pop,thai hip hop,thai rock","HOLYFOX CO., LTD.",0.541,0.619,8,-5.928,0,0.0288,0.351,0,0.133,0.442,75,4
spotify:track:2wdrsCdt9J09prboNCtu91,จ่าหน้าซองถึงน้องพี่,จ่าหน้าซองถึงน้องพี่,คณะขวัญใจ,2022-04-08,225000,45,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"phleng phuea chiwit,southern thai music,luk thung","GRU RECORD CO., LTD.",0.385,0.17,0,-14.937,1,0.0298,0.775,0.00000124,0.29,0.276,97.273,4
spotify:track:4dfvPFbLEa6JzZV4dZTWt7,Headup,Around the Fur,Deftones,1997-10-27,372973,62,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"nu metal,alternative metal,rap metal,shoegaze,rock",Maverick,0.263,0.925,3,-5.299,1,0.118,0.000503,0.631,0.17,0.0722,105.253,4
spotify:track:3zF844gxkMKeeePiU02hfY,ลมที่ลา,ลมที่ลา,YEW,2018-10-18,347625,47,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,t-pop,thai indie pop,thai indie rock",YEW,0.484,0.739,9,-6.856,1,0.0261,0.0192,0.000431,0.212,0.41,136.014,4
spotify:track:2uXxooVssBJB8Llk2dB5kf,departing the body,private music,Deftones,2025-08-22,359228,60,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"nu metal,alternative metal,rap metal,shoegaze,rock",Reprise,0.277,0.794,4,-4.68,0,0.0534,0.000201,0.0263,0.106,0.0605,130.73,4
spotify:track:4oONLfYN4mYYWnnQNW0tap,cut hands,private music,Deftones,2025-08-22,181981,60,true,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"nu metal,alternative metal,rap metal,shoegaze,rock",Reprise,0.245,0.973,0,-2.535,1,0.178,0.000009,0.407,0.7,0.229,156.081,4
spotify:track:0M5NH22uVXHSXjSi5SXTXM,i think about you all the time,private music,Deftones,2025-08-22,248957,71,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"nu metal,alternative metal,rap metal,shoegaze,rock",Reprise,0.305,0.464,0,-3.6,1,0.0327,0.0788,0.241,0.104,0.0363,136.841,3
spotify:track:3NiHREOAU07SizAdSTMOFX,souvenir,private music,Deftones,2025-08-22,370020,61,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"nu metal,alternative metal,rap metal,shoegaze,rock",Reprise,0.262,0.728,2,-3.948,0,0.0442,0.000758,0.121,0.144,0.0538,137.603,4
spotify:track:1Xl5rreQJutORBbbaDPZTq,ฉันยอม,ฉันยอม,Moving and Cut;Na Polycat,2019-05-30,213176,35,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai indie pop,t-pop",Moving And Cut,0.673,0.603,2,-6.312,1,0.204,0.557,0,0.333,0.655,158,4
spotify:track:1Vl6BOOG8tmTeoeiPBlVnP,รัก 5-6 เส้า,J,PENGUIN VILLA,2018-11-23,111374,18,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai indie pop,thai rock",Smallroom,0.467,0.398,2,-7.275,1,0.0315,0.792,0,0.101,0.38,76.543,4
spotify:track:6bODlxXYbCrxZYbHFuTm6o,รู้ (Already Know),Soul After Six [A BakeRytrospective (Remastered)],Soul After Six,2002-04-02,216400,28,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock",Bakery Music,0.667,0.779,7,-5.055,1,0.0485,0.196,0.00000413,0.0853,0.906,126.328,4
spotify:track:6kUkyMxisvwccrgFbZ5zik,กลับ,Appetizer,Save Da Last Piece;Groove Riders,2005-10-01,249026,30,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai indie pop,thai rock,t-pop",Spicy Disc,0.808,0.708,9,-10.177,1,0.0711,0.814,0.0000147,0.095,0.674,101.992,4
spotify:track:7msTFx1oFyDs3isvlifW8n,อย่า,Tales,Flure,2007-05-24,256613,29,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop",Bakery Music,0.415,0.787,8,-4.455,1,0.0445,0.207,0.000015,0.0971,0.55,171.994,4
spotify:track:6s3rlRxQuPpi56PmM111zw,แอบชอบ,Wind Up City,La Ong Fong,2011-05-12,287386,50,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,t-pop",Spicy Disc,0.685,0.667,8,-8.888,1,0.0406,0.243,0.000144,0.206,0.509,120.013,4
spotify:track:6VZ6fggeshApN5arntpVZ1,เธอเท่านั้น,Starlight Express,Burin Boonvisut,2022-10-31,264510,27,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,thai pop,Move Records,0.596,0.697,0,-5.571,1,0.0302,0.281,0.00000341,0.104,0.611,103.198,4
spotify:track:6OnRjqzDPuPw65mEJdTYZT,589-3375,เดอะเบสท์ ชุด 2. ละมุนละไม,The Innocent,1983-04-01,201960,42,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,phleng phuea chiwit,luk thung","Nititad AOA Co., Ltd",0.675,0.733,5,-8.32,1,0.0287,0.247,0,0.327,0.862,94.045,4
spotify:track:3RL7rK5CYD2kQGNnMyw1RM,คนนี้,KID,SCRUBB,2010-09-07,232826,44,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,t-pop,thai rock,thai indie pop,thai indie rock",Sony Music Entertainment,0.738,0.76,2,-7.572,1,0.0306,0.0319,0.00362,0.132,0.798,120.054,4
spotify:track:5E5tum3RkKebRlqaeIHtQN,สองเราเท่ากัน,เรวัต พุทธินันทน์ เต๋อ 3,Ter Rewat,1986-07-01,227066,37,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"phleng phuea chiwit,thai pop,thai rock,luk thung,city pop",GMM Music Public Company Limited,0.739,0.611,8,-7.78,1,0.0285,0.419,0.000322,0.0704,0.552,94.658,4
spotify:track:1ncUuvs2dAdpuyhhMgHdgQ,Your Skull Is Red,Team Sleep (U.S. Release),Team Sleep,2005-05-09,221506,51,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"shoegaze,alternative metal",Maverick,0.174,0.872,8,-5.966,0,0.0487,0.00000767,0.778,0.262,0.134,134.54,4
spotify:track:4NThLQDTayuRMmulVLAX8T,ดีใจด้วยนะ,INK,Ink Waruntorn,2022-09-26,279000,49,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,t-pop,thai indie pop",BOXX MUSIC,0.553,0.568,9,-4.668,1,0.0276,0.414,0,0.112,0.346,79.994,4
spotify:track:4dVbhS6OiYvFikshyaQaCN,My Hero,The Colour And The Shape,Foo Fighters,1997-05-20,260026,76,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"rock,post-grunge,alternative rock,grunge",RCA Records Label,0.398,0.927,9,-4.212,1,0.0567,0.000062,0.000177,0.0575,0.311,77.106,4
spotify:track:1vEUIYqHYFpEkEEnmmfPst,พูดไปเหอะ,พูดไปเหอะ,YENTED,2019,253750,49,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai hip hop,thai indie pop,t-pop",Yented,0.47,0.621,2,-7.721,1,0.0383,0.315,0.122,0.352,0.501,75.97,4
spotify:track:0Vx23Np7HAjaQIttqOAUPR,ที่ผ่านมาขอบใจจริงๆ,ที่ผ่านมาขอบใจจริงๆ,LITTLE JOHN,2025-03-27,338873,68,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai pop,t-pop,southern thai music,phleng phuea chiwit",9 Arkkhan,0.419,0.833,4,-5.187,1,0.0531,0.0000737,0,0.2,0.194,141.926,4
spotify:track:5PoQpjsj902TmAtCOKVO2A,เกี่ยวกันไหม(You?),เกี่ยวกันไหม(You?),Ink Waruntorn,2017-11-17,253066,14,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,t-pop,thai indie pop",Boxx Music,0.653,0.642,7,-7.842,0,0.0389,0.183,0.0000209,0.182,0.725,120.022,4
spotify:track:3HhOROdBruIp29jFh0hTwm,ปฏิเสธอย่างไร,Can U See Me?,Lipta,2008-04-04,248013,46,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,t-pop,thai hip hop",LOVEiS Entertainment,0.484,0.616,0,-5.687,1,0.046,0.514,0,0.0893,0.426,160.273,4
spotify:track:2ctvdKmETyOzPb2GiJJT53,Breathe (In the Air),The Dark Side of the Moon,Pink Floyd,1973-03-01,169560,81,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"progressive rock,psychedelic rock,classic rock,art rock,rock",Pink Floyd Records,0.431,0.373,11,-15.142,0,0.0346,0.389,0.728,0.143,0.253,128.153,4
spotify:track:1l351Tu6M6J27ckHFbQi0U,วิทลัย หลายใจ,ชนิดพิเศษ,วิด ไฮเปอร์,2007-05-28,238000,60,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"luk thung,southern thai music,phleng phuea chiwit,thai rock,thai pop",RS UMG,0.556,0.553,11,-6.553,1,0.024,0.205,0,0.163,0.451,71.98,4
spotify:track:6tXCYghvbKaMKHcgAyLo4M,อยากหยุดเวลา,ศรัณย่า แปลกตรงที่หัวใจ,ศรัณย่า,1989-03-02,196653,23,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"luk thung,phleng phuea chiwit,thai pop,city pop",GMM Music Public Company Limited,0.561,0.316,6,-7.37,1,0.0288,0.786,0.00019,0.0874,0.175,132.096,4
spotify:track:1gN8wdfjFAPtKpQAi65w81,เอาความเสียใจมาไว้ที่ฉัน (Vasopressin),I’M GOING TO KEEP RUNNING AWAY,AYLA's,2024-03-28,274000,53,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,t-pop",WM/Thailand,0.543,0.567,7,-8.146,1,0.025,0.25,0.00227,0.0845,0.472,139.883,4
spotify:track:7MZMIWNGgZA1KUTih1oCIS,"Dream On, Ice Cream",Please Verify That You Are Not a Robot,Solitude Is Bliss,2019-12-05,189750,41,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai indie rock,thai indie pop,thai pop",Minimal Records,0.302,0.788,7,-5.788,1,0.0469,0.0643,0.0000141,0.0962,0.202,98.647,4
spotify:track:57J8KjGK32Ch0ZPMuHScOr,วันเก่า,Stupid Love Song,loserpop,2020-11-11,276067,30,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai indie pop",MILK!,0.552,0.422,2,-8.289,1,0.0308,0.615,0.829,0.1,0.445,140.01,3
spotify:track:6QBDlfcUq2zKZvy19E8kNS,ภักดี (Faith),80 Kisses,Polycat,2016-03-18,200000,38,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,t-pop,thai indie pop",Smallroom,0.744,0.743,6,-5.995,0,0.0306,0.493,0.000105,0.319,0.932,118,4
spotify:track:73gbm5VuhoCt02WcIaMB2X,แม้พยายาม,แม้พยายาม,SHERRY,2022-02-12,228280,12,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,t-pop",Sherry,0.502,0.579,4,-6.326,1,0.0236,0.116,0.0000311,0.103,0.597,76.996,4
spotify:track:0FPMef3G7KuurKHatxaTlP,ถ้าปล่อยให้เธอเดินผ่าน (LA Mix),The Lift,Groove Riders,2007-07-11,263066,41,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Spicy Disc,0.662,0.91,11,-5.794,0,0.0565,0.326,0.00289,0.135,0.581,104.038,4
spotify:track:7oTnTfFLo4t1xbPb009oBI,ดูดี,Pillow War,Polycat,2021-03-01,240000,59,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,t-pop,thai indie pop",Smallroom,0.424,0.651,0,-5.306,1,0.0966,0.31,0,0.0715,0.636,84.006,4
spotify:track:5wgIZIvJfp8KE8BSGeYC3y,สุดท้ายแล้วเธอต้องไป,POP DAD,Tattoo Colour,2014-03-07,245541,38,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Smallroom,0.281,0.327,3,-8.288,0,0.0368,0.86,0.00000108,0.129,0.37,82.737,4
spotify:track:111VL3GT8ZaPhgNgnxzrOx,จูบ,Nude,JETSET'ER,2006,282000,54,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock,t-pop",Zyd Records,0.676,0.599,11,-7.617,0,0.0246,0.0216,0,0.0504,0.629,103.975,4
spotify:track:6baMgeIXs2FAIPO9JfTNHn,กรุ่นกลิ่นโปรยลมฝนสาดส่งใส่ความเหงาหอบรักที่ว่างเปล่ามีเพียงแต่เราที่เฉาไป,กรุ่นกลิ่นโปรยลมฝนสาดส่งใส่ความเหงาหอบรักที่ว่างเปล่ามีเพียงแต่เราที่เฉาไป,ดวงดาว เดียวดาย,2020-04-10,237349,42,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,phleng phuea chiwit,บ้านระเบียงดาว สตูดิโอ - Ra Biang Dao House Studio,0.391,0.327,7,-9.934,1,0.0376,0.846,0,0.35,0.233,134.426,4
spotify:track:5oxGiG8joxXhoHYWZV93Y3,Mango,Such A Vast Sea,Solitude Is Bliss,2023-05-22,124500,40,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,thai indie rock,thai indie pop,thai pop",Pollinate Records,0.292,0.448,8,-9.791,1,0.0338,0.868,0.00431,0.133,0.157,80.076,4
spotify:track:5zo6layFhmg2WWkIQSgFsc,ดวงตานั้น,อภิรมย์,อภิรมย์,2012,219036,42,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"phleng phuea chiwit,thai pop,thai rock",อภิรมย์,0.642,0.353,11,-6.469,1,0.0273,0.827,0,0.251,0.154,113.098,4
spotify:track:45mVT3DCE7AATXgESSdfee,Don't You Worry Baby (feat. Madison McFerrin),DON'T TAP THE GLASS,"Tyler, The Creator;Madison McFerrin",2025-07-21,178135,69,true,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,alternative r&b,Columbia,0.665,0.786,6,-5.34,0,0.0526,0.0625,0,0.715,0.456,118.641,4
spotify:track:1lTqq0aC6r2bXLviQ3oaVt,Ring Ring Ring,DON'T TAP THE GLASS,"Tyler, The Creator",2025-07-21,201869,76,true,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,,Columbia,0.756,0.718,6,-5.867,1,0.0531,0.246,0,0.601,0.69,119.022,4
spotify:track:1YBcaD5lKRS3XCZuN8GjhQ,Risk,The Studio Album Collection,Deftones,2016-04-07,218800,28,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"nu metal,alternative metal,rap metal,shoegaze,rock",Reprise,0.369,0.868,2,-4.367,1,0.0611,0.0000161,0.0393,0.169,0.353,119.709,4
spotify:track:4hYNZvsCnAOZP0lADhpmgC,(L)MIRL,Gore,Deftones,2016-04-08,302413,64,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"nu metal,alternative metal,rap metal,shoegaze,rock",Reprise,0.312,0.759,2,-4.992,0,0.0342,0.00116,0.791,0.108,0.0916,140.069,4
spotify:track:08BFm5Pkw9KThqUb0KL1tH,Royal,Diamond Eyes,Deftones,2010-04-30,212626,57,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"nu metal,alternative metal,rap metal,shoegaze,rock",Reprise,0.189,0.885,0,-4.081,0,0.0528,0.0000012,0.921,0.17,0.378,129.779,4
spotify:track:6y7FAqdGK9oG2nwn8buEOX,หมดแก้ว,แรก,The Parkinson,2019-06-23,233500,48,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,t-pop",Spicy Disc,0.52,0.551,0,-7.272,1,0.0308,0.406,0,0.112,0.496,143.903,4
spotify:track:6vBRAhaSk91csuuWtttPf8,my mind is a mountain,my mind is a mountain,Deftones,2025-07-10,170941,60,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"nu metal,alternative metal,rap metal,shoegaze,rock",Reprise,0.34,0.885,5,-2.062,1,0.0447,0.00000216,0.129,0.131,0.344,109.64,4
spotify:track:33qrQEXQJg4uk6k8fZgoOa,Phantom Bride,Gore,Deftones,2016-04-08,293053,63,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"nu metal,alternative metal,rap metal,shoegaze,rock",Reprise,0.266,0.654,9,-6.438,1,0.0466,0.0158,0.497,0.11,0.285,47.73,3
spotify:track:0PQ1cFSUCEqJzpnWjPeqB7,ข่าวร้าย,The Rhythm,Soul After Six,2003-11-09,257933,29,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai rock",Bakery Music,0.545,0.412,11,-13.185,1,0.0259,0.608,0.0172,0.124,0.623,163.986,4
spotify:track:4Wtb792b2q655QI97fLtRp,คนบ้า,Losoland,Loso,2001-02-23,203693,55,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai rock,phleng phuea chiwit,thai pop,luk thung,southern thai music",GMM Music Public Company Limited,0.597,0.593,4,-6.807,1,0.028,0.616,0,0.155,0.452,140.159,4
spotify:track:5bP0HldyZMVnO0lFxvg4PB,ฉันและน้ำตา (Drops),ฉันและน้ำตา (Drops),loserpop,2021-11-11,348709,0,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai indie pop",What The Duck,0.614,0.325,7,-7.62,1,0.0272,0.854,0.0000114,0.143,0.147,132.04,4
spotify:track:6lGreLH4KNmTInmk8l6WLF,ถ้าเขาดีกว่า (You’d Better Go),Happysad,loserpop,2023-11-28,229166,0,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai indie pop",What The Duck,0.671,0.765,3,-8.569,1,0.0698,0.443,0.00544,0.163,0.702,143.994,4
spotify:track:1VCVRzNoLsxxh7BUMkiWpx,เคย,Stupid Love Song,loserpop,2020-11-11,287875,37,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai indie pop",MILK!,0.584,0.629,9,-9.147,1,0.0223,0.291,0.829,0.3,0.842,90.003,4
spotify:track:1qr7HME4cFhqj3mHe28vG9,อีกครั้ง,Stupid Love Song,loserpop,2020-11-11,374250,35,false,31muzeyd7ogv6ze2sh53cip4fs2u,2026-02-20T13:49:05Z,"thai pop,thai indie pop",MILK!,0.646,0.418,7,-8.426,1,0.026,0.455,0.00146,0.155,0.596,76.003,4
